requestID,eventTime,eventName,eventSource,sourceIPAddress,awsRegion,userIdentity,userAgent,errorCode,failedLoginAttempts,apiCallFrequency,geoAnomaly,rootAccountUsage,offHoursAccess,mfaDisabled,errorFlag,sensitiveAPICall,label
req-00037c-3112,2024-01-26T16:01:10Z,AttachUserPolicy,iam.amazonaws.com,103.21.244.0,ru-central-1,svc-billing,Mozilla/5.0 (unknown),,4,55,1,0,0,0,0,1,SUSPICIOUS
req-000107-3281,2024-01-20T18:40:27Z,AssumeRole,sts.amazonaws.com,192.168.1.100,ap-northeast-1,svc-billing,AWS Internal,,1,10,0,0,0,0,0,0,NORMAL
req-000263-8524,2024-01-01T08:30:42Z,AssumeRole,sts.amazonaws.com,52.94.228.167,eu-west-2,john.doe,Boto3/1.28.0,,2,3,0,0,0,0,0,0,NORMAL
req-00012a-5984,2024-01-09T14:54:07Z,DescribeInstances,ec2.amazonaws.com,172.16.0.5,us-west-2,devops,Boto3/1.28.0,,0,3,0,0,0,0,0,0,NORMAL
req-00019f-8448,2024-01-30T15:50:23Z,AssumeRole,sts.amazonaws.com,192.168.1.100,us-east-1,svc-lambda,Boto3/1.28.0,,3,8,0,0,0,0,0,0,NORMAL
req-000097-2402,2024-01-12T16:15:36Z,ConsoleLogin,signin.amazonaws.com,34.224.10.5,ap-south-1,devops,Boto3/1.28.0,,3,3,0,0,0,0,0,0,NORMAL
req-000315-4830,2024-01-09T10:24:01Z,RunInstances,ec2.amazonaws.com,91.108.4.1,cn-north-1,iam-readonly,python-requests/2.31,,1,76,1,0,0,0,0,0,SUSPICIOUS
req-000281-3354,2024-01-12T18:06:34Z,DescribeSecurityGroups,ec2.amazonaws.com,172.31.0.10,us-east-1,svc-lambda,console.aws.amazon.com,,4,6,0,0,0,0,0,0,NORMAL
req-00037a-9955,2024-01-23T06:28:59Z,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,91.108.4.1,ru-central-1,iam-readonly,aws-cli/2.13.0,InvalidClientTokenId,0,29,1,0,0,0,1,0,SUSPICIOUS
req-000227-6954,2024-01-28T09:57:39Z,DescribeInstances,ec2.amazonaws.com,10.0.1.20,eu-west-2,terraform-svc,console.aws.amazon.com,,2,15,0,0,0,0,0,0,NORMAL
req-000377-8734,2024-01-22T01:47:20Z,PutBucketPolicy,s3.amazonaws.com,185.220.101.47,us-west-2,admin,python-requests/2.31,,1,56,1,0,1,0,0,0,SUSPICIOUS
req-0001e9-1267,2024-01-13T14:00:46Z,DescribeInstances,ec2.amazonaws.com,10.0.2.45,us-east-1,terraform-svc,AWS Internal,,0,5,0,0,0,0,0,0,NORMAL
req-000094-8685,2024-01-16T20:44:53Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.1.20,ap-south-1,svc-billing,console.aws.amazon.com,,1,13,0,0,0,0,0,0,NORMAL
req-000093-2623,2024-01-12T08:14:01Z,GetObject,s3.amazonaws.com,52.94.228.167,eu-west-2,devops,Boto3/1.28.0,,2,15,0,0,0,0,0,0,NORMAL
req-0002d1-7914,2024-01-08T15:45:03Z,RunInstances,ec2.amazonaws.com,103.21.244.0,sa-east-1,iam-readonly,curl/7.88.1,AccessDenied,4,22,1,0,0,0,1,0,SUSPICIOUS
req-0003a4-2514,2024-01-07T23:42:57Z,DeleteTrail,cloudtrail.amazonaws.com,185.220.101.47,ca-central-1,john.doe,Mozilla/5.0 (unknown),UnauthorizedOperation,21,43,1,0,1,1,1,1,ATTACK
req-0002e4-8443,2024-01-11T03:33:37Z,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,203.0.113.99,eu-west-2,svc-lambda,curl/7.88.1,,1,66,1,0,1,0,0,0,SUSPICIOUS
req-000294-1517,2024-01-26T12:55:34Z,DescribeSecurityGroups,ec2.amazonaws.com,192.168.1.100,eu-west-2,svc-billing,console.aws.amazon.com,,4,1,0,0,0,0,0,0,NORMAL
req-00015d-1879,2024-01-10T16:29:54Z,DescribeInstances,ec2.amazonaws.com,172.31.0.10,ca-central-1,svc-billing,Terraform/1.5.0,,0,8,0,0,0,0,0,0,NORMAL
req-0001d0-8816,2024-01-18T14:00:44Z,DescribeInstances,ec2.amazonaws.com,10.0.0.1,ca-central-1,svc-billing,AWS Internal,,3,13,0,0,0,0,0,0,NORMAL
req-000146-9871,2024-01-04T17:05:42Z,GetCallerIdentity,sts.amazonaws.com,192.168.1.100,ap-south-1,iam-readonly,Boto3/1.28.0,,2,13,0,0,0,0,0,0,NORMAL
req-0000bb-6804,2024-01-15T09:58:34Z,GetCallerIdentity,sts.amazonaws.com,34.224.10.5,eu-west-2,devops,AWS Internal,,2,9,0,0,0,0,0,0,NORMAL
req-00007c-4612,2024-01-19T17:31:33Z,DescribeInstances,ec2.amazonaws.com,10.0.2.45,eu-west-2,svc-billing,aws-cli/2.13.0,,2,1,0,0,0,0,0,0,NORMAL
req-000356-7260,2024-01-26T22:42:42Z,PutBucketPolicy,s3.amazonaws.com,103.21.244.0,ru-central-1,svc-billing,Mozilla/5.0 (unknown),AccessDenied,0,79,1,0,1,0,1,0,SUSPICIOUS
req-000261-9261,2024-01-14T07:02:02Z,GetCallerIdentity,sts.amazonaws.com,192.168.1.100,ca-central-1,terraform-svc,AWS Internal,,3,12,0,0,0,0,0,0,NORMAL
req-000090-4271,2024-01-17T13:33:26Z,DescribeInstances,ec2.amazonaws.com,172.31.5.22,eu-west-2,svc-billing,AWS Internal,,1,14,0,0,0,0,0,0,NORMAL
req-0003bf-1266,2024-01-02T03:57:34Z,DeleteTrail,cloudtrail.amazonaws.com,203.0.113.99,ap-south-1,root,Mozilla/5.0 (unknown),AccessDenied,38,25,1,1,1,0,1,1,ATTACK
req-0000c6-2562,2024-01-14T20:32:20Z,ListBuckets,s3.amazonaws.com,10.0.2.45,ca-central-1,terraform-svc,aws-cli/2.13.0,,0,7,0,0,0,0,0,0,NORMAL
req-000262-1203,2024-01-16T14:15:05Z,ConsoleLogin,signin.amazonaws.com,34.224.10.5,us-west-2,iam-readonly,Terraform/1.5.0,,4,13,0,0,0,0,0,0,NORMAL
req-000118-2106,2024-01-16T19:49:04Z,ConsoleLogin,signin.amazonaws.com,172.31.0.10,eu-west-2,svc-lambda,Terraform/1.5.0,,0,10,0,0,0,0,0,0,NORMAL
req-000126-4792,2024-01-23T09:17:05Z,ConsoleLogin,signin.amazonaws.com,34.224.10.5,eu-west-2,admin,Boto3/1.28.0,,0,15,0,0,0,0,0,0,NORMAL
req-000191-7473,2024-01-20T11:05:18Z,AssumeRole,sts.amazonaws.com,10.0.0.1,ap-south-1,iam-readonly,AWS Internal,,3,7,0,0,0,0,0,0,NORMAL
req-00007b-7785,2024-01-22T14:27:31Z,DescribeSecurityGroups,ec2.amazonaws.com,172.16.0.5,ap-south-1,admin,console.aws.amazon.com,,4,8,0,0,0,0,0,0,NORMAL
req-0000b8-9589,2024-01-24T10:03:37Z,ListBuckets,s3.amazonaws.com,192.168.1.100,ca-central-1,api-user,console.aws.amazon.com,,3,3,0,0,0,0,0,0,NORMAL
req-0000cb-9792,2024-01-18T20:57:32Z,GetCallerIdentity,sts.amazonaws.com,34.224.10.5,ca-central-1,admin,Boto3/1.28.0,,1,10,0,0,0,0,0,0,NORMAL
req-0001b7-8254,2024-01-29T11:34:52Z,ConsoleLogin,signin.amazonaws.com,10.0.0.1,ca-central-1,iam-readonly,Boto3/1.28.0,,4,5,0,0,0,0,0,0,NORMAL
req-0000f7-2615,2024-01-11T19:50:27Z,ConsoleLogin,signin.amazonaws.com,10.0.1.20,ap-northeast-1,svc-lambda,Terraform/1.5.0,,0,1,0,0,0,0,0,0,NORMAL
req-0001a0-9918,2024-01-27T17:17:53Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.0.1,ap-south-1,terraform-svc,console.aws.amazon.com,,2,10,0,0,0,0,0,0,NORMAL
req-0003a5-7375,2024-01-16T03:34:44Z,CreateLoginProfile,iam.amazonaws.com,45.155.205.12,ca-central-1,john.doe,libwww-perl/6.07,,15,75,1,0,1,0,0,1,ATTACK
req-0002fe-5489,2024-01-02T20:54:20Z,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,91.108.4.1,ap-south-1,svc-lambda,libwww-perl/6.07,,3,72,1,0,0,0,0,0,SUSPICIOUS
req-00038b-5940,2024-01-20T02:11:43Z,StopLogging,cloudtrail.amazonaws.com,192.0.2.45,ap-south-1,admin,python-requests/2.31,,32,39,1,1,1,1,0,1,ATTACK
req-000344-1937,2024-01-12T07:42:25Z,CreateAccessKey,iam.amazonaws.com,91.108.4.1,sa-east-1,john.doe,python-requests/2.31,,3,98,1,0,0,0,0,0,SUSPICIOUS
req-000378-6426,2024-01-04T03:42:00Z,PutBucketPolicy,s3.amazonaws.com,91.108.4.1,ap-northeast-1,svc-billing,python-requests/2.31,,4,36,1,0,1,0,0,0,SUSPICIOUS
req-000082-3399,2024-01-21T20:52:09Z,ListBuckets,s3.amazonaws.com,34.224.10.5,us-west-2,svc-billing,aws-cli/2.13.0,,1,2,0,0,0,0,0,0,NORMAL
req-00027e-1958,2024-01-24T15:36:01Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.1.20,us-west-2,admin,Terraform/1.5.0,,2,3,0,0,0,0,0,0,NORMAL
req-000193-1684,2024-01-18T07:55:35Z,DescribeInstances,ec2.amazonaws.com,172.31.0.10,ca-central-1,svc-lambda,AWS Internal,,1,2,0,0,0,0,0,0,NORMAL
req-000311-3743,2024-01-03T23:50:30Z,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,34.224.10.5,cn-north-1,devops,Boto3/1.28.0,AccessDenied,4,28,1,0,1,0,1,0,SUSPICIOUS
req-000303-5939,2024-01-26T02:08:03Z,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,172.16.0.5,ap-south-1,iam-readonly,aws-cli/2.13.0,,3,27,0,0,1,0,0,0,SUSPICIOUS
req-0002e0-6115,2024-01-10T17:13:05Z,GetSecretValue,secretsmanager.amazonaws.com,45.155.205.12,sa-east-1,devops,python-requests/2.31,InvalidClientTokenId,4,90,1,0,0,0,1,1,SUSPICIOUS
req-000392-8696,2024-01-08T00:04:00Z,TerminateInstances,ec2.amazonaws.com,185.220.101.47,ru-central-1,admin,libwww-perl/6.07,,31,39,1,1,1,1,0,0,ATTACK
req-0000dc-6126,2024-01-27T19:20:58Z,DescribeInstances,ec2.amazonaws.com,172.31.0.10,us-west-2,svc-lambda,Terraform/1.5.0,,1,6,0,0,0,0,0,0,NORMAL
req-000282-4087,2024-01-04T09:13:09Z,ConsoleLogin,signin.amazonaws.com,34.224.10.5,eu-west-2,svc-billing,Boto3/1.28.0,,4,4,0,0,0,0,0,0,NORMAL
req-000394-4724,2024-01-18T03:45:53Z,PutUserPolicy,iam.amazonaws.com,103.21.244.0,cn-north-1,john.doe,python-requests/2.31,AccessDenied,21,93,1,0,1,1,1,1,ATTACK
req-0002f1-4874,2024-01-02T03:12:15Z,CreateAccessKey,iam.amazonaws.com,34.224.10.5,eu-west-2,john.doe,Boto3/1.28.0,InvalidClientTokenId,4,95,0,0,1,0,1,0,SUSPICIOUS
req-000327-3903,2024-01-06T05:53:01Z,GetSecretValue,secretsmanager.amazonaws.com,45.155.205.12,ru-central-1,iam-readonly,console.aws.amazon.com,,4,32,1,0,0,0,0,1,SUSPICIOUS
req-000398-7523,2024-01-11T00:05:19Z,StopLogging,cloudtrail.amazonaws.com,185.220.101.47,ap-south-1,admin,Mozilla/5.0 (unknown),UnauthorizedOperation,5,65,1,1,1,1,1,1,ATTACK
req-000271-7109,2024-01-02T18:42:20Z,GetObject,s3.amazonaws.com,34.224.10.5,eu-west-2,john.doe,Terraform/1.5.0,,2,3,0,0,0,0,0,0,NORMAL
req-00036b-5901,2024-01-28T17:49:54Z,RunInstances,ec2.amazonaws.com,185.220.101.47,us-east-1,john.doe,python-requests/2.31,InvalidClientTokenId,0,57,1,0,0,0,1,0,SUSPICIOUS
req-0002f9-6864,2024-01-15T21:43:07Z,CreateAccessKey,iam.amazonaws.com,45.155.205.12,sa-east-1,admin,Go-http-client/1.1,,2,68,1,0,0,0,0,0,SUSPICIOUS
req-000183-7825,2024-01-23T11:42:03Z,AssumeRole,sts.amazonaws.com,34.224.10.5,us-west-2,iam-readonly,Boto3/1.28.0,,3,7,0,0,0,0,0,0,NORMAL
req-0003cd-2137,2024-01-10T22:54:58Z,TerminateInstances,ec2.amazonaws.com,45.155.205.12,ap-northeast-1,admin,python-requests/2.31,UnauthorizedOperation,20,41,1,1,1,0,1,0,ATTACK
req-0001fe-9582,2024-01-22T15:51:12Z,GetObject,s3.amazonaws.com,54.239.28.85,us-east-1,john.doe,Terraform/1.5.0,,1,5,0,0,0,0,0,0,NORMAL
req-00010c-2037,2024-01-21T14:42:44Z,DescribeInstances,ec2.amazonaws.com,10.0.0.1,us-west-2,svc-lambda,console.aws.amazon.com,,2,14,0,0,0,0,0,0,NORMAL
req-000334-9992,2024-01-07T04:08:05Z,RunInstances,ec2.amazonaws.com,10.0.0.1,us-east-1,api-user,libwww-perl/6.07,,1,95,0,0,0,0,0,0,SUSPICIOUS
req-0001ba-3924,2024-01-27T18:21:04Z,ListBuckets,s3.amazonaws.com,10.0.2.45,us-east-1,devops,Boto3/1.28.0,,4,15,0,0,0,0,0,0,NORMAL
req-0001f1-3209,2024-01-17T13:27:49Z,DescribeInstances,ec2.amazonaws.com,52.94.228.167,ap-northeast-1,svc-billing,console.aws.amazon.com,,1,13,0,0,0,0,0,0,NORMAL
req-000071-5505,2024-01-11T08:38:09Z,DescribeSecurityGroups,ec2.amazonaws.com,52.94.228.167,us-west-2,devops,aws-cli/2.13.0,,0,3,0,0,0,0,0,0,NORMAL
req-0002b4-3787,2024-01-20T13:16:09Z,GetObject,s3.amazonaws.com,172.16.0.5,us-east-1,devops,console.aws.amazon.com,,0,6,0,0,0,0,0,0,NORMAL
req-0000e9-6347,2024-01-20T12:49:39Z,GetCallerIdentity,sts.amazonaws.com,172.31.5.22,eu-west-2,iam-readonly,aws-cli/2.13.0,,4,7,0,0,0,0,0,0,NORMAL
req-000366-2424,2024-01-17T13:45:56Z,CreateAccessKey,iam.amazonaws.com,54.239.28.85,sa-east-1,john.doe,libwww-perl/6.07,,1,59,1,0,0,0,0,0,SUSPICIOUS
req-000260-6362,2024-01-14T18:47:55Z,GetCallerIdentity,sts.amazonaws.com,172.31.5.22,ca-central-1,svc-billing,Terraform/1.5.0,,1,4,0,0,0,0,0,0,NORMAL
req-0002a0-8106,2024-01-24T20:29:17Z,ListBuckets,s3.amazonaws.com,34.224.10.5,eu-west-2,svc-lambda,aws-cli/2.13.0,,4,13,0,0,0,0,0,0,NORMAL
req-000176-6953,2024-01-07T15:41:42Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.2.45,ap-northeast-1,terraform-svc,AWS Internal,,3,6,0,0,0,0,0,0,NORMAL
req-0003d6-5641,2024-01-22T02:53:00Z,CreateUser,iam.amazonaws.com,103.21.244.0,eu-west-2,root,libwww-perl/6.07,AccessDenied,8,52,1,1,1,0,1,1,ATTACK
req-00034b-8159,2024-01-03T19:41:21Z,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,103.21.244.0,us-west-2,api-user,Go-http-client/1.1,,3,68,1,0,0,0,0,0,SUSPICIOUS
req-0000ea-7227,2024-01-14T13:11:43Z,ConsoleLogin,signin.amazonaws.com,192.168.1.100,eu-west-2,svc-billing,AWS Internal,,4,11,0,0,0,0,0,0,NORMAL
req-000312-8762,2024-01-23T10:23:33Z,RunInstances,ec2.amazonaws.com,198.51.100.77,cn-north-1,devops,Mozilla/5.0 (unknown),,3,83,1,0,0,0,0,0,SUSPICIOUS
req-0002a5-2479,2024-01-29T08:26:57Z,AssumeRole,sts.amazonaws.com,10.0.0.1,us-east-1,svc-billing,AWS Internal,,2,11,0,0,0,0,0,0,NORMAL
req-00013e-7783,2024-01-13T07:28:46Z,DescribeInstances,ec2.amazonaws.com,10.0.1.20,us-west-2,svc-lambda,Boto3/1.28.0,,3,3,0,0,0,0,0,0,NORMAL
req-000289-1229,2024-01-17T10:36:04Z,GetObject,s3.amazonaws.com,54.239.28.85,ap-northeast-1,svc-lambda,aws-cli/2.13.0,,0,14,0,0,0,0,0,0,NORMAL
req-00019b-1600,2024-01-13T16:49:37Z,AssumeRole,sts.amazonaws.com,172.31.0.10,ap-northeast-1,iam-readonly,AWS Internal,,1,15,0,0,0,0,0,0,NORMAL
req-000383-8308,2024-01-09T10:13:37Z,AttachUserPolicy,iam.amazonaws.com,34.224.10.5,sa-east-1,svc-billing,Mozilla/5.0 (unknown),,3,39,1,0,0,0,0,1,SUSPICIOUS
req-0002c6-1662,2024-01-20T11:11:27Z,RunInstances,ec2.amazonaws.com,185.220.101.47,sa-east-1,svc-billing,AWS Internal,,3,31,1,0,0,0,0,0,SUSPICIOUS
req-000167-9524,2024-01-01T17:19:26Z,GetCallerIdentity,sts.amazonaws.com,34.224.10.5,ap-south-1,svc-lambda,Terraform/1.5.0,,0,11,0,0,0,0,0,0,NORMAL
req-000103-1535,2024-01-01T16:50:48Z,GetCallerIdentity,sts.amazonaws.com,52.94.228.167,eu-west-2,john.doe,console.aws.amazon.com,,1,5,0,0,0,0,0,0,NORMAL
req-0002e9-1034,2024-01-29T09:18:13Z,PutBucketPolicy,s3.amazonaws.com,10.0.0.1,sa-east-1,terraform-svc,Terraform/1.5.0,,1,82,1,0,0,0,0,0,SUSPICIOUS
req-000274-4610,2024-01-10T08:01:25Z,DescribeInstances,ec2.amazonaws.com,172.16.0.5,ap-south-1,svc-lambda,Terraform/1.5.0,,4,14,0,0,0,0,0,0,NORMAL
req-000279-7156,2024-01-16T11:55:33Z,AssumeRole,sts.amazonaws.com,52.94.228.167,ap-northeast-1,john.doe,AWS Internal,,2,2,0,0,0,0,0,0,NORMAL
req-00011b-5005,2024-01-14T18:46:54Z,GetCallerIdentity,sts.amazonaws.com,10.0.1.20,us-west-2,admin,AWS Internal,,1,1,0,0,0,0,0,0,NORMAL
req-000179-7437,2024-01-09T08:39:12Z,ConsoleLogin,signin.amazonaws.com,172.16.0.5,us-west-2,svc-lambda,aws-cli/2.13.0,,1,2,0,0,0,0,0,0,NORMAL
req-000181-5105,2024-01-09T10:48:50Z,DescribeSecurityGroups,ec2.amazonaws.com,34.224.10.5,ap-south-1,svc-lambda,aws-cli/2.13.0,,1,5,0,0,0,0,0,0,NORMAL
req-0000e1-1108,2024-01-30T16:30:42Z,ConsoleLogin,signin.amazonaws.com,34.224.10.5,ap-northeast-1,svc-lambda,Boto3/1.28.0,,3,1,0,0,0,0,0,0,NORMAL
req-0003ba-9691,2024-01-09T23:37:26Z,PutUserPolicy,iam.amazonaws.com,45.155.205.12,us-east-1,root,Go-http-client/1.1,,23,97,1,1,1,1,0,1,ATTACK
req-00032f-4808,2024-01-30T19:37:28Z,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,203.0.113.99,ru-central-1,svc-billing,AWS Internal,,3,85,1,0,0,0,0,0,SUSPICIOUS
req-0001d9-4866,2024-01-29T12:03:55Z,AssumeRole,sts.amazonaws.com,34.224.10.5,eu-west-2,svc-billing,aws-cli/2.13.0,,1,2,0,0,0,0,0,0,NORMAL
req-00015c-6820,2024-01-22T09:57:21Z,DescribeInstances,ec2.amazonaws.com,52.94.228.167,us-west-2,api-user,console.aws.amazon.com,,0,4,0,0,0,0,0,0,NORMAL
req-0001fa-9027,2024-01-08T07:59:33Z,ConsoleLogin,signin.amazonaws.com,172.16.0.5,ap-northeast-1,svc-lambda,AWS Internal,,2,6,0,0,0,0,0,0,NORMAL
req-000280-6285,2024-01-04T19:38:48Z,DescribeInstances,ec2.amazonaws.com,10.0.1.20,us-east-1,svc-lambda,aws-cli/2.13.0,,1,9,0,0,0,0,0,0,NORMAL
req-0003dc-2753,2024-01-27T03:03:05Z,DeleteBucket,s3.amazonaws.com,45.155.205.12,ap-south-1,john.doe,Mozilla/5.0 (unknown),UnauthorizedOperation,8,54,1,0,1,1,1,0,ATTACK
req-0003a1-6385,2024-01-24T01:06:58Z,TerminateInstances,ec2.amazonaws.com,45.155.205.12,cn-north-1,root,Mozilla/5.0 (unknown),UnauthorizedOperation,30,75,1,1,1,0,1,0,ATTACK
req-00038a-2939,2024-01-08T00:06:18Z,CreateLoginProfile,iam.amazonaws.com,198.51.100.77,sa-east-1,admin,Go-http-client/1.1,UnauthorizedOperation,27,29,1,1,1,1,1,1,ATTACK
req-00026c-8272,2024-01-30T15:08:30Z,DescribeSecurityGroups,ec2.amazonaws.com,34.224.10.5,us-east-1,terraform-svc,console.aws.amazon.com,,2,7,0,0,0,0,0,0,NORMAL
req-000358-2040,2024-01-10T13:36:08Z,PutBucketPolicy,s3.amazonaws.com,198.51.100.77,eu-west-2,api-user,Go-http-client/1.1,,0,61,1,0,0,0,0,0,SUSPICIOUS
req-000324-7041,2024-01-30T06:31:26Z,PutBucketPolicy,s3.amazonaws.com,91.108.4.1,ru-central-1,svc-lambda,AWS Internal,AccessDenied,4,35,1,0,0,0,1,0,SUSPICIOUS
req-000286-8065,2024-01-03T08:01:49Z,DescribeInstances,ec2.amazonaws.com,192.168.1.100,eu-west-2,iam-readonly,AWS Internal,,3,13,0,0,0,0,0,0,NORMAL
req-00034f-4534,2024-01-04T22:17:54Z,GetSecretValue,secretsmanager.amazonaws.com,91.108.4.1,sa-east-1,john.doe,Go-http-client/1.1,AccessDenied,4,81,1,0,1,0,1,1,SUSPICIOUS
req-00022d-3403,2024-01-29T16:48:40Z,DescribeInstances,ec2.amazonaws.com,10.0.1.20,us-east-1,john.doe,aws-cli/2.13.0,,0,13,0,0,0,0,0,0,NORMAL
req-0003be-5670,2024-01-20T01:20:37Z,DeleteTrail,cloudtrail.amazonaws.com,203.0.113.99,ru-central-1,root,Mozilla/5.0 (unknown),AccessDenied,29,50,1,1,1,1,1,1,ATTACK
req-000242-9605,2024-01-27T07:04:00Z,GetCallerIdentity,sts.amazonaws.com,10.0.1.20,us-east-1,admin,AWS Internal,,3,2,0,0,0,0,0,0,NORMAL
req-00031c-7404,2024-01-19T10:40:51Z,PutBucketPolicy,s3.amazonaws.com,10.0.0.1,ru-central-1,terraform-svc,Go-http-client/1.1,,4,97,1,0,0,0,0,0,SUSPICIOUS
req-000056-4912,2024-01-15T13:59:20Z,DescribeSecurityGroups,ec2.amazonaws.com,52.94.228.167,us-east-1,iam-readonly,Terraform/1.5.0,,1,12,0,0,0,0,0,0,NORMAL
req-0000f3-4434,2024-01-18T19:01:46Z,DescribeInstances,ec2.amazonaws.com,172.31.5.22,ca-central-1,john.doe,aws-cli/2.13.0,,3,12,0,0,0,0,0,0,NORMAL
req-0002bb-6132,2024-01-17T18:27:09Z,ConsoleLogin,signin.amazonaws.com,52.94.228.167,eu-west-2,admin,Boto3/1.28.0,,2,2,0,0,0,0,0,0,NORMAL
req-0000a0-3339,2024-01-17T12:51:47Z,DescribeInstances,ec2.amazonaws.com,172.31.5.22,ap-south-1,svc-lambda,AWS Internal,,1,1,0,0,0,0,0,0,NORMAL
req-00020d-8514,2024-01-07T09:00:39Z,DescribeInstances,ec2.amazonaws.com,10.0.2.45,ap-northeast-1,admin,Terraform/1.5.0,,2,1,0,0,0,0,0,0,NORMAL
req-000024-4164,2024-01-28T19:14:14Z,DescribeSecurityGroups,ec2.amazonaws.com,192.168.1.100,eu-west-2,svc-billing,AWS Internal,,0,11,0,0,0,0,0,0,NORMAL
req-00021d-7131,2024-01-07T11:33:19Z,DescribeInstances,ec2.amazonaws.com,10.0.0.1,eu-west-2,iam-readonly,AWS Internal,,1,2,0,0,0,0,0,0,NORMAL
req-0000ab-1464,2024-01-11T16:53:59Z,ListBuckets,s3.amazonaws.com,34.224.10.5,us-east-1,api-user,Terraform/1.5.0,,4,1,0,0,0,0,0,0,NORMAL
req-00028f-3764,2024-01-13T13:44:37Z,AssumeRole,sts.amazonaws.com,54.239.28.85,us-west-2,admin,Terraform/1.5.0,,0,12,0,0,0,0,0,0,NORMAL
req-00037b-6690,2024-01-07T04:26:35Z,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,185.220.101.47,sa-east-1,root,curl/7.88.1,,2,91,1,0,0,0,0,0,SUSPICIOUS
req-00035a-1087,2024-01-29T21:07:11Z,CreateAccessKey,iam.amazonaws.com,45.155.205.12,sa-east-1,root,Go-http-client/1.1,UnauthorizedOperation,4,43,1,0,0,0,1,0,SUSPICIOUS
req-000350-3933,2024-01-28T06:46:59Z,RunInstances,ec2.amazonaws.com,198.51.100.77,ru-central-1,iam-readonly,python-requests/2.31,,1,26,1,0,0,0,0,0,SUSPICIOUS
req-0003b1-3138,2024-01-18T22:58:05Z,StopLogging,cloudtrail.amazonaws.com,185.220.101.47,sa-east-1,root,Mozilla/5.0 (unknown),AccessDenied,29,23,1,1,1,1,1,1,ATTACK
req-0002de-3406,2024-01-30T10:22:00Z,AttachUserPolicy,iam.amazonaws.com,103.21.244.0,sa-east-1,svc-lambda,libwww-perl/6.07,InvalidClientTokenId,2,87,1,0,0,0,1,1,SUSPICIOUS
req-000060-9138,2024-01-28T16:43:49Z,GetObject,s3.amazonaws.com,192.168.1.100,ap-northeast-1,svc-billing,AWS Internal,,0,15,0,0,0,0,0,0,NORMAL
req-000234-9161,2024-01-06T10:27:38Z,ListBuckets,s3.amazonaws.com,52.94.228.167,us-west-2,devops,Terraform/1.5.0,,0,10,0,0,0,0,0,0,NORMAL
req-0000f1-6147,2024-01-11T11:38:44Z,GetCallerIdentity,sts.amazonaws.com,52.94.228.167,ap-northeast-1,api-user,AWS Internal,,1,8,0,0,0,0,0,0,NORMAL
req-0002e7-7051,2024-01-07T22:29:30Z,RunInstances,ec2.amazonaws.com,103.21.244.0,ru-central-1,devops,python-requests/2.31,,0,40,1,0,1,0,0,0,SUSPICIOUS
req-00023f-6172,2024-01-30T11:51:28Z,AssumeRole,sts.amazonaws.com,54.239.28.85,ap-northeast-1,devops,Boto3/1.28.0,,3,11,0,0,0,0,0,0,NORMAL
req-0002b3-2457,2024-01-21T15:39:40Z,DescribeSecurityGroups,ec2.amazonaws.com,172.31.5.22,us-east-1,terraform-svc,AWS Internal,,1,15,0,0,0,0,0,0,NORMAL
req-0001cd-5463,2024-01-28T12:30:29Z,ConsoleLogin,signin.amazonaws.com,172.31.0.10,ap-northeast-1,iam-readonly,aws-cli/2.13.0,,4,15,0,0,0,0,0,0,NORMAL
req-00022a-4411,2024-01-06T15:30:24Z,DescribeSecurityGroups,ec2.amazonaws.com,34.224.10.5,eu-west-2,api-user,Terraform/1.5.0,,0,6,0,0,0,0,0,0,NORMAL
req-000379-3137,2024-01-07T08:37:24Z,PutBucketPolicy,s3.amazonaws.com,203.0.113.99,cn-north-1,john.doe,Go-http-client/1.1,AccessDenied,0,33,1,0,0,0,1,0,SUSPICIOUS
req-0000cf-7184,2024-01-12T13:57:24Z,GetCallerIdentity,sts.amazonaws.com,10.0.2.45,ca-central-1,svc-lambda,console.aws.amazon.com,,3,14,0,0,0,0,0,0,NORMAL
req-000189-8780,2024-01-12T12:18:13Z,ListBuckets,s3.amazonaws.com,52.94.228.167,ca-central-1,svc-lambda,Boto3/1.28.0,,4,9,0,0,0,0,0,0,NORMAL
req-00031b-5909,2024-01-08T10:26:27Z,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,192.168.1.100,ap-south-1,iam-readonly,libwww-perl/6.07,UnauthorizedOperation,3,88,0,0,0,0,1,0,SUSPICIOUS
req-00018e-8523,2024-01-03T20:47:43Z,DescribeInstances,ec2.amazonaws.com,172.31.0.10,us-west-2,devops,AWS Internal,,1,1,0,0,0,0,0,0,NORMAL
